CHR,START,STOP,ENTREZ
chr5,147405246,147516852,11005
chr5,41925356,41941845,26272
chr5,118788138,118972894,3295
chr5,71403061,71505395,4131
chr5,89688078,89705603,1070
chr5,169064251,169510386,1794
chr5,42423879,42721979,2690
chr5,443273,472052,11336
chr5,89754020,89770585,153364
chr5,473425,524447,6550
chr5,89767565,89810370,10622
chr5,42756903,42802462,100129792
chr5,42799982,42887494,6414
chr5,147549296,147554961,408187
chr5,147582357,147594700,404203
chr5,89811428,89825401,116068
chr5,71515236,71616473,23107
chr5,89825161,90460038,84059
chr5,118965254,118971517,340069
chr5,612387,667283,55722
chr5,147647743,147665817,153218
chr5,147691982,147695485,84651
chr5,169291268,169407744,100131897
chr5,169532901,169536727,2299
chr5,169659451,169679579,133874
chr5,147700766,147719412,643394
chr5,43039335,43043272,389289
chr5,119799973,120023027,51334
chr5,43065278,43192123,7690
chr5,121187650,121188519,94033
chr5,121297656,121411265,153443
chr5,71616194,71656052,79810
chr5,147763498,147822399,81545
chr5,121398890,121413980,4015
chr5,96096521,96143803,51752
chr5,169673241,169725231,3937
chr5,660883,693510,11076
chr5,710471,851101,79844
chr5,169780491,170163636,30820
chr5,121465208,121515312,133923
chr5,137523339,137549032,8697
chr5,169801675,169816681,3779
chr5,147830595,148056798,3360
chr5,170190354,170241051,2568
chr5,137588068,137610360,2676
chr5,137620954,137674044,995
chr5,121647049,121799914,9627
chr5,170288874,170727019,64901
chr5,72112139,72212560,3842
chr5,148206156,148208196,154
chr5,710475,767067,653082
chr5,148303202,148442726,79628
chr5,850406,892939,65980
chr5,122110691,122165803,6643
chr5,170736288,170739138,30012
chr5,43192173,43280952,167359
chr5,170814120,170838141,4869
chr5,43289497,43313614,3157
chr5,137667624,137685416,51307
chr5,43376747,43412493,56477
chr5,137688285,137772717,51780
chr5,892758,919472,9319
chr5,122179134,122365049,28966
chr5,43444354,43483995,64417
chr5,1008944,1039058,85409
chr5,43486803,43515247,375444
chr5,72251808,72386349,115548
chr5,148521046,148640105,22885
chr5,122358945,122372436,5480
chr5,122424816,122529960,93166
chr5,137774706,137782658,51308
chr5,122680579,122759286,153241
chr5,43526369,43557860,10605
chr5,1050499,1112150,10723
chr5,170846660,170884627,8817
chr5,137801179,137805004,1958
chr5,171212876,171221602,644994
chr5,137841784,137878989,2107
chr5,171288553,171433877,23291
chr5,72416119,72427644,134285
chr5,43602794,43707507,23530
chr5,148651434,148721365,134265
chr5,72469022,72470970,134288
chr5,122847793,122952739,1456
chr5,137890571,137911133,3313
chr5,72740654,72744352,2297
chr5,72794233,72801460,689
chr5,171469077,171615390,6793
chr5,148724993,148734146,134266
chr5,171621176,171630456,285588
chr5,171636644,171711075,92181
chr5,1201710,1225232,340024
chr5,171752185,171881527,285590
chr5,72848160,72861511,57763
chr5,148737570,148749216,78991
chr5,1225470,1246304,348932
chr5,44303646,44389808,2255
chr5,172068269,172118543,54492
chr5,172195093,172198198,1843
chr5,148750887,148783765,27190
chr5,172261278,172379688,57222
chr5,44809027,44820530,10884
chr5,72861268,72877794,84135
chr5,137946656,138270723,1495
chr5,45259349,45696253,348980
chr5,123972608,124084500,57507
chr5,172385732,172396774,51121
chr5,49692026,49739082,133418
chr5,172410760,172462448,8992
chr5,148931510,149014531,389337
chr5,172483355,172566291,153222
chr5,1317859,1345214,81037
chr5,149109861,149234585,133522
chr5,49961733,50142356,79668
chr5,172571445,172591390,662
chr5,72921983,73237818,64283
chr5,149237519,149324356,5145
chr5,138204612,138211057,26045
chr5,172741716,172756506,8614
chr5,138282409,138629246,64374
chr5,173034517,173043663,91272
chr5,173315283,173388979,80315
chr5,173400782,173433143,133491
chr5,173472607,173670504,51617
chr5,1392909,1445545,6531
chr5,174151536,174157896,4488
chr5,149340300,149373018,1836
chr5,174867042,174871211,1812
chr5,174904065,174956745,94081
chr5,138609441,138667360,9782
chr5,1456595,1524092,79888
chr5,149372681,149380730,81789
chr5,73923234,73937249,8507
chr5,149379884,149432386,22993
chr5,175085033,175113245,3274
chr5,175223313,175311023,10814
chr5,149432854,149492935,1436
chr5,175344876,175461683,84321
chr5,1798500,1801480,64979
chr5,149493400,149535435,5159
chr5,1801514,1816719,4726
chr5,175487692,175559261,285596
chr5,177134982,177210399,285596
chr5,175487692,175559261,202134
chr5,1877541,1887350,50805
chr5,149546358,149564120,1044
chr5,73935848,74018472,3074
chr5,149569520,149602351,6534
chr5,149599054,149669854,815
chr5,50678921,50690564,3670
chr5,2745959,2752969,153572
chr5,175665365,175772994,375484
chr5,52083730,52255040,3672
chr5,149675906,149718870,340075
chr5,2752245,2755508,153571
chr5,175773064,175788971,57179
chr5,3596168,3601517,79192
chr5,5140443,5320417,170690
chr5,149737202,149779871,6949
chr5,175792471,175828866,285598
chr5,175810949,175815976,51491
chr5,52083774,52099880,53918
chr5,74017029,74063196,84340
chr5,175815748,175816772,192286
chr5,175819456,175843570,1212
chr5,52285156,52390609,3673
chr5,138702885,138720242,9963
chr5,175874629,175937075,23197
chr5,138723169,138725770,51237
chr5,175953698,175965026,22838
chr5,5420777,5490347,23379
chr5,149781200,149792492,972
chr5,175969512,176022975,54825
chr5,138727635,138730885,389333
chr5,6371994,6378707,84246
chr5,138732252,138739777,202051
chr5,6448736,6495022,134111
chr5,6599352,6633404,54888
chr5,138744279,138780180,202052
chr5,149822753,149829319,6208
chr5,149865381,149937773,3340
chr5,74062817,74072737,10412
chr5,149980642,150038782,11346
chr5,74073399,74162776,26049
chr5,138784245,138842328,641700
chr5,138855119,138862520,340061
chr5,150040436,150058927,91977
chr5,150070356,150080669,55696
chr5,138906016,139008018,7322
chr5,176022803,176037134,114787
chr5,176047085,176057530,6620
chr5,52391509,52405893,4338
chr5,176057683,176073642,253314
chr5,176074388,176086058,26262
chr5,139026884,139063467,51523
chr5,6633456,6669675,6715
chr5,150088002,150138671,51164
chr5,176237478,176307897,90249
chr5,52776239,52782964,10468
chr5,139175406,139224051,84249
chr5,150157508,150176296,85027
chr5,150226085,150280298,345611
chr5,6714718,6757161,11044
chr5,74323289,74326724,51301
chr5,150273954,150284545,91975
chr5,74364100,74532703,256006
chr5,176307870,176326333,3101
chr5,139226364,139422884,9542
chr5,150400124,150408554,2878
chr5,176332006,176449634,51720
chr5,74632154,74657929,3156
chr5,52856463,52979168,4724
chr5,53179775,53606412,54622
chr5,150409506,150473138,10318
chr5,53751445,53752207,8988
chr5,53813589,53842415,112574
chr5,54273692,54318499,11082
chr5,7396321,7830194,108
chr5,176449697,176508190,23567
chr5,74664311,74807963,10087
chr5,176513887,176525145,2264
chr5,54320081,54330398,3003
chr5,54398476,54406080,3001
chr5,54408799,54469005,166979
chr5,150480273,150537443,309
chr5,7830491,7851603,134121
chr5,7851299,7906138,4552
chr5,139487362,139496321,5813
chr5,139505521,139508391,492311
chr5,139554227,139661637,84418
chr5,54455946,54462899,493869
chr5,176560026,176727216,64324
chr5,139624624,139682706,5201
chr5,54515442,54523143,345643
chr5,139712428,139726216,1839
chr5,54526980,54529508,10309
chr5,139739787,139754728,83697
chr5,74807581,74896969,51426
chr5,176728199,176730745,53917
chr5,54552073,54603550,54505
chr5,150560613,150603706,26112
chr5,176728462,176739758,83463
chr5,150591711,150650001,2760
chr5,150656323,150683327,285641
chr5,54603588,54721409,23517
chr5,139781399,139929163,54882
chr5,139781493,139929154,54882
chr5,150694539,150727151,153201
chr5,176730775,176733960,27166
chr5,176758563,176778853,10960
chr5,150816607,150871942,206358
chr5,176784838,176799602,10636
chr5,150883654,150948505,2196
chr5,7859272,7869150,79072
chr5,74907284,74967671,728780
chr5,176806236,176825849,6569
chr5,9035138,9546187,9037
chr5,176827108,176827637,345456
chr5,54720682,54830878,8611
chr5,54921673,55069022,153129
chr5,176829141,176836577,2161
chr5,151040657,151066726,6678
chr5,74969949,75013313,134359
chr5,176830205,176869902,2870
chr5,151121877,151152093,475
chr5,9629109,9712490,50834
chr5,151150606,151192346,10146
chr5,10250033,10266524,22948
chr5,176873446,176883283,80758
chr5,176883609,176901402,1627
chr5,151202074,151304403,2741
chr5,151771093,151812929,56923
chr5,176910395,176924607,9260
chr5,75378997,75649764,22987
chr5,139916925,139937895,10011
chr5,139927251,139929163,8637
chr5,152869175,153193429,2890
chr5,55033845,55112985,54514
chr5,139937853,139973337,10307
chr5,176928908,176938275,79930
chr5,75699074,76003957,10788
chr5,153369688,153418496,10827
chr5,153418466,153600038,4238
chr5,176938578,176944470,51428
chr5,153570290,153800544,55568
chr5,176946789,176981542,54540
chr5,153825517,153840614,79685
chr5,177019159,177023125,54732
chr5,55147207,55218678,133396
chr5,139944041,139948688,113829
chr5,140011313,140013286,929
chr5,153854532,153857824,9421
chr5,75911307,75919259,2151
chr5,76011868,76031606,2149
chr5,177027101,177037348,11285
chr5,140018325,140027370,4695
chr5,154092462,154197167,23367
chr5,76114758,76131140,2150
chr5,76145826,76217475,170591
chr5,140019012,140024993,55374
chr5,76248538,76276983,1393
chr5,76325076,76361059,55109
chr5,55230923,55290821,3572
chr5,154198051,154238812,10826
chr5,140026643,140042064,3550
chr5,76367897,76383148,84327
chr5,177419236,177423243,5626
chr5,177540444,177553088,23138
chr5,55395507,55529186,79722
chr5,177557997,177577566,64777
chr5,76506274,76725632,8622
chr5,177576461,177580968,55651
chr5,177631508,177638164,3182
chr5,177635498,177659792,85007
chr5,177664619,178017556,91522
chr5,55807394,55902059,101928448
chr5,56111401,56191979,4214
chr5,140044261,140053709,54853
chr5,140050379,140053171,373863
chr5,140052758,140071609,3035
chr5,178029665,178057616,57396
chr5,178138593,178157703,6940
chr5,56205087,56221359,133383
chr5,76721795,76916436,55255
chr5,178286954,178315123,117608
chr5,178322895,178360213,80108
chr5,56215429,56267502,166968
chr5,178368192,178393434,285676
chr5,178405328,178423207,2916
chr5,178450753,178462065,345462
chr5,178487416,178510538,30832
chr5,178537852,178772431,9509
chr5,178977559,179037027,80230
chr5,76924538,76935513,23440
chr5,76986991,77164604,6902
chr5,77296349,77590579,8546
chr5,56469775,56560506,65056
chr5,179041179,179061785,3187
chr5,77781038,78065844,10184
chr5,56775846,56778636,345651
chr5,78073032,78281910,411
chr5,57749809,57756087,10769
chr5,78293438,78531861,29958
chr5,57787262,57792917,202309
chr5,78365540,78385289,23743
chr5,57878048,58155213,115827
chr5,179068545,179072047,285679
chr5,179105584,179107975,646019
chr5,179105629,179157926,821
chr5,58264865,59817947,5144
chr5,179159851,179223512,9794
chr5,179220981,179223648,4056
chr5,78407602,78428108,635
chr5,179224597,179233952,11282
chr5,140071011,140078889,23438
chr5,78532012,78623038,133746
chr5,179233388,179265078,8878
chr5,140078265,140086248,153527
chr5,78668459,78810040,9456
chr5,59892739,59996017,55789
chr5,78907943,78982471,167153
chr5,179261436,179289173,51149
chr5,179289066,179334859,23061
chr5,60047618,60140216,79993
chr5,78985700,79096063,202333
chr5,79275584,79287082,345778
chr5,60169658,60240900,1161
chr5,79287134,79379110,7060
chr5,140682196,140683612,83884
chr5,140698057,140700330,6879
chr5,179338651,179499118,55819
chr5,79407050,79551898,256987
chr5,179527795,179636153,255426
chr5,79615444,79617661,84654
chr5,179660143,179719099,5601
chr5,79703832,79775169,9765
chr5,60240956,60448853,91942
chr5,60453536,60458301,643155
chr5,60628100,60841997,57688
chr5,179727690,179780387,9945
chr5,61601989,61833076,3796
chr5,179921412,180005405,57472
chr5,180017103,180018540,92304
chr5,180028506,180076624,2324
chr5,180166042,180167099,134083
chr5,180217541,180242652,4245
chr5,61683081,61699766,27292
chr5,180274611,180288286,643836
chr5,61699799,61924409,51194
chr5,180326077,180377906,79908
chr5,180415845,180433727,10917
chr5,180467225,180488523,153579
chr5,180551357,180552304,26693
chr5,180581943,180582890,285659
chr5,180620924,180632293,81786
chr5,61874562,61877275,100130733
chr5,180649499,180662809,90933
chr5,63256183,63258334,3350
chr5,63461671,63668696,285671
chr5,63802084,63908139,401190
chr5,63986135,64013917,100132916
chr5,180663909,180675096,10399
chr5,64013971,64064512,285672
chr5,180681417,180688119,84851
chr5,64064757,64314590,10283
chr5,64444563,64777747,11174
chr5,64813593,64858998,64105
chr5,64859063,64883376,23398
chr5,64885507,64921802,373
chr5,64920543,64962060,80006
chr5,64961755,65018862,54557
chr5,65018023,65167553,57486
chr5,65222303,65378377,55914
chr5,65435799,65479443,140890
chr5,65892176,66465423,375449
chr5,66478103,66492627,4064
chr5,67511548,67597649,5295
chr6,24667263,24705293,55856
chr6,18155560,18224084,221656
chr6,49913814,49917157,403339
chr6,49927962,49931818,245928
chr6,34725183,34741571,6631
chr6,135238528,135271260,64577
chr6,43193367,43197222,10591
chr6,31637944,31641553,58496
chr6,36210980,36276372,285848
chr6,146348782,146758734,2911
chr6,137464968,137494785,116379
chr6,150070579,150132556,5110
chr6,99845927,99873207,25957
chr6,26383324,26395102,10385
chr6,24705089,24721064,81688
chr6,39297766,39693181,221458
chr6,49936390,49937338,245927
chr6,155153831,155578857,26230
chr6,49976851,49989694,245913
chr6,36283534,36304662,389384
chr6,44184676,44185973,101929726
chr6,50011288,50016364,245915
chr6,137518621,137540586,3459
chr6,50681541,50740701,83741
chr6,146864829,146876101,10981
chr6,18224099,18265054,7913
chr6,44214824,44221620,3326
chr6,33172419,33174608,7923
chr6,43211418,43255997,84630
chr6,146920101,147136598,79747
chr6,31644461,31651817,80741
chr6,34759857,34850915,54887
chr6,33176272,33180499,6015
chr6,150139934,150186199,84918
chr6,137813336,137815531,167826
chr6,136172834,136516712,27115
chr6,13266774,13328815,51256
chr6,138188351,138204449,7128
chr6,36322419,36356164,51513
chr6,31654726,31671221,7920
chr6,150204511,150219238,135250
chr6,135281516,135424194,10767
chr6,33218049,33239824,6293
chr6,43263432,43273276,10864
chr6,7541808,7586950,1832
chr6,143072604,143266338,3097
chr6,150238014,150244257,353091
chr6,99880190,99969604,85015
chr6,136552162,136571473,113115
chr6,34845555,34855866,6882
chr6,155578643,155635627,51106
chr6,36358328,36410666,222659
chr6,150263136,150270371,80328
chr6,50786436,50815326,7021
chr6,57179603,57513375,5558
chr6,36410544,36458920,222658
chr6,24775159,24786327,51053
chr6,34857042,35059179,23294
chr6,138409642,138428648,64065
chr6,150285143,150294846,80329
chr6,26402465,26415444,11119
chr6,155585147,155597682,49861
chr6,43267448,43276535,401262
chr6,138483058,138665800,57221
chr6,155716504,155777037,50508
chr6,150339470,150346668,154064
chr6,44221833,44225291,347734
chr6,150384286,150390231,79465
chr6,143381633,143661441,51390
chr6,136578001,136610989,9774
chr6,150464212,150571493,81706
chr6,157099063,157531913,57492
chr6,138537129,138539627,59351
chr6,138724668,138743334,23593
chr6,150690028,150727105,389434
chr6,44225903,44233500,4794
chr6,51480098,51952423,5314
chr6,39760142,39872648,23500
chr6,36461669,36515247,11329
chr6,153019030,153045702,80177
chr6,18368779,18469105,255488
chr6,153071933,153080900,7432
chr6,43274872,43337216,24149
chr6,44238203,44275243,441151
chr6,138743180,139013708,57224
chr6,36562145,36573377,6428
chr6,153291664,153304714,26271
chr6,143743969,143771810,134637
chr6,24797549,24799117,101928603
chr6,157710418,157744633,729515
chr6,150920999,151164799,57480
chr6,36644305,36655116,1026
chr6,19837617,19840915,3400
chr6,24797601,25042238,9750
chr6,35085848,35116387,6954
chr6,99990256,100016849,892
chr6,20100935,20212670,154141
chr6,147830063,148058683,389432
chr6,157802165,158099178,79683
chr6,153308497,153323820,54516
chr6,44246480,44265458,202500
chr6,148593440,148873186,23328
chr6,7590432,7612200,154007
chr6,139094657,139114456,25901
chr6,39867354,39902290,4337
chr6,143771944,143811147,8504
chr6,139117063,139225207,345930
chr6,31021227,31027667,285834
chr6,26440700,26453643,10384
chr6,44267391,44281063,57505
chr6,158244296,158366109,51429
chr6,43395104,43418168,89845
chr6,153325594,153452384,26575
chr6,151186685,151423023,25902
chr6,36683256,36699870,401258
chr6,36708552,36807778,57699
chr6,149068464,149398126,10090
chr6,136663875,136871957,9053
chr6,13358062,13487894,54438
chr6,154331631,154568001,4988
chr6,7727030,7881655,654
chr6,139224630,139309398,85021
chr6,149539777,149732749,23118
chr6,36822603,36842800,51645
chr6,143815948,143832827,2519
chr6,43418090,43424370,65989
chr6,7881483,8026646,81567
chr6,74303102,74363878,26503
chr6,31674640,31685581,259215
chr6,31674681,31685695,259215
chr6,31683133,31685581,259215
chr6,158402888,158520208,8871
chr6,13574816,13614790,23408
chr6,44310397,44344904,221409
chr6,136878185,137113656,4217
chr6,149721495,149722177,387082
chr6,149768794,149806197,340152
chr6,36839646,36896740,221477
chr6,154475631,154677926,26034
chr6,44355262,44418163,988
chr6,33239787,33244287,6222
chr6,143857982,144152322,9749
chr6,8013800,8064647,63915
chr6,149825869,149867174,85313
chr6,20402398,20493941,1871
chr6,33244917,33252609,8705
chr6,33246885,33257304,9277
chr6,40359325,40555204,57497
chr6,40994772,41006928,222643
chr6,43445261,43474294,93643
chr6,31683133,31685581,58530
chr6,154708638,154831793,154043
chr6,151561134,151679692,9590
chr6,158530536,158589312,84947
chr6,74405508,74538040,135228
chr6,8073593,8102811,9521
chr6,151685252,151712683,57621
chr6,20534688,21232635,54901
chr6,31686371,31694491,80739
chr6,151725989,151773259,55005
chr6,137143717,137235075,5191
chr6,52051185,52055436,3605
chr6,139349819,139364439,58527
chr6,149887430,149912884,116254
chr6,139456249,139501939,51696
chr6,155054459,155155192,22828
chr6,139561198,139613276,167838
chr6,100054606,100063454,59336
chr6,41001366,41065526,221443
chr6,36922209,36932613,221476
chr6,100367786,100442123,84539
chr6,8413301,8435794,51000
