ENSGID,ENTREZ,CHR,START,END,EXON_LENGTH,GENESIZE,EXON_RATIO
ENSG00000080503,6595,9,2015342,2193624,7028,178283,0.039420472
ENSG00000136942,11224,9,127620159,127624260,539,4102,0.131399317
ENSG00000136950,81873,9,127624409,127640003,2498,15595,0.160179545
ENSG00000136935,2800,9,127640646,127710771,4897,70126,0.069831446
ENSG00000173611,286205,9,127704887,127905785,12148,200899,0.060468195
ENSG00000147852,7436,9,2621834,2660053,9163,38220,0.23974359
ENSG00000119414,5537,9,127908852,127952218,4443,43367,0.102451173
ENSG00000168263,169522,9,2717502,2730037,2186,12536,0.174377792
ENSG00000136933,10244,9,127962821,127996437,3401,33617,0.101169051
ENSG00000080608,9933,9,2720469,2844241,2321,123773,0.01875207
ENSG00000044574,3309,9,127997132,128003609,3908,6478,0.603272615
ENSG00000080298,5991,9,3218297,3526004,11037,307708,0.035868421
ENSG00000107249,169792,9,3824127,4348392,8465,524266,0.016146384
ENSG00000165219,26130,9,128024073,128129486,10828,105414,0.102718804
ENSG00000106688,6505,9,4490444,4587469,3722,97026,0.038360852
ENSG00000106686,55064,9,4553386,4666674,4364,113289,0.038520951
ENSG00000205808,403313,9,4662298,4665256,2959,2959,1
ENSG00000106993,55664,9,4679559,4708398,3632,28840,0.1259362
ENSG00000119487,79109,9,128199672,128469513,4170,269842,0.015453488
ENSG00000147853,50808,9,4711155,4742043,2808,30889,0.090906148
ENSG00000120158,10171,9,4792869,4885917,2774,93049,0.029812249
ENSG00000167081,5090,9,128509624,128729656,3334,220033,0.015152273
ENSG00000096968,3717,9,4985033,5128183,5647,143151,0.039447856
ENSG00000120210,11172,9,5131979,5185668,758,53690,0.014118085
ENSG00000120211,3641,9,5231419,5235304,1952,3886,0.502316006
ENSG00000196814,89853,9,129089128,129269320,7130,180193,0.039568685
ENSG00000107014,6019,9,5299868,5304969,1278,5102,0.250490004
ENSG00000107018,6013,9,5334969,5339873,1068,4905,0.217737003
ENSG00000107020,55848,9,5357973,5437878,932,79906,0.011663705
ENSG00000120217,29126,9,5450503,5470566,3685,20064,0.183662281
ENSG00000136944,4010,9,129376722,129463311,5830,86590,0.067328791
ENSG00000197646,80380,9,5510545,5571282,2418,60738,0.039810333
ENSG00000169155,23099,9,129567285,129600489,7052,33205,0.212377654
ENSG00000177125,403341,9,129622944,129648157,6606,25214,0.261997303
ENSG00000107036,57589,9,5629025,5776557,7410,147533,0.050226051
ENSG00000136828,9649,9,129677053,129985445,8697,308393,0.028201029
ENSG00000099219,79956,9,5765076,5833117,5425,68042,0.079730167
ENSG00000136859,23452,9,129849611,129885162,3707,35552,0.104269802
ENSG00000136895,84253,9,129986544,130155939,4818,169396,0.02844223
ENSG00000183354,158358,9,5881596,6007901,7102,126306,0.056228524
ENSG00000120215,2315,9,5890802,5910606,2781,19805,0.140419086
ENSG00000137040,26953,9,6011043,6015618,4576,4576,1
ENSG00000137033,90865,9,6215805,6257983,2689,42179,0.063752104
ENSG00000170777,89882,9,6328349,6331900,3497,3552,0.984515766
ENSG00000147854,115426,9,6413151,6507054,3797,93904,0.040434912
ENSG00000136856,29988,9,130159421,130170703,2324,11283,0.205973589
ENSG00000178445,2731,9,6532464,6645650,3767,113187,0.033281207
ENSG00000196152,7633,9,130186661,130207651,2187,20991,0.104187509
ENSG00000197958,6136,9,130209953,130213684,633,3732,0.169614148
ENSG00000107077,23081,9,6720863,7175648,7350,454786,0.016161447
ENSG00000148356,90678,9,130213765,130265780,3450,52016,0.066325746
ENSG00000136830,64855,9,130267618,130341268,4029,73651,0.054703942
ENSG00000137038,90871,9,7796490,7888380,2755,91891,0.029981173
ENSG00000136854,6812,9,130374544,130457460,3909,82917,0.047143529
ENSG00000153707,5789,9,8314246,10612723,10767,2298478,0.004684404
ENSG00000187024,138428,9,130455257,130487152,2709,31896,0.08493228
ENSG00000160401,286207,9,130469268,130478281,2971,9014,0.329598402
ENSG00000107165,7306,9,12685439,12710290,3061,24852,0.123169161
ENSG00000167094,158248,9,130478345,130493879,3288,15535,0.21165111
ENSG00000153714,286343,9,12775020,12822130,1753,47111,0.037209993
ENSG00000160404,27433,9,130493803,130497604,2509,3802,0.659915834
ENSG00000095370,10044,9,130500596,130541020,4409,40425,0.109066172
ENSG00000136807,1025,9,130547958,130553066,2833,5109,0.554511646
ENSG00000107186,8777,9,13105703,13279589,7863,173887,0.045219022
ENSG00000136877,2356,9,130556876,130576606,2684,19731,0.136029598
ENSG00000106991,2022,9,130577291,130617035,3184,39745,0.080110706
ENSG00000147862,4781,9,14081842,14398982,10508,317141,0.033133527
ENSG00000106992,203,9,130628759,130640022,2548,11264,0.226207386
ENSG00000175893,340481,9,14611069,14693469,9160,82401,0.111163699
ENSG00000147869,9350,9,14719722,14722715,1215,2994,0.405811623
ENSG00000160408,30815,9,130647600,130667687,2759,20088,0.137345679
ENSG00000164946,158326,9,14734664,14910993,10422,176330,0.059105087
ENSG00000136840,27090,9,130670165,130679317,1691,9153,0.18474817
ENSG00000155158,158219,9,15163620,15307358,11728,143739,0.081592331
ENSG00000167103,138429,9,130683158,130693076,2358,9919,0.237725577
ENSG00000136908,8818,9,130697378,130700763,2061,3386,0.608682812
ENSG00000167106,399665,9,130702858,130742792,4327,39935,0.10835107
ENSG00000164975,6619,9,15422702,15465951,6052,43250,0.139930636
ENSG00000171169,203245,9,130823512,130830485,3399,6974,0.487381703
ENSG00000148339,114789,9,130830480,130871524,4639,41045,0.113022293
ENSG00000164985,11168,9,15464064,15511017,4067,46954,0.086616689
ENSG00000148334,80142,9,130882972,130890741,2424,7770,0.311969112
ENSG00000164989,203238,9,15552895,16061661,12311,508767,0.024197717
ENSG00000232850,,9,130890612,130891481,696,870,0.8
ENSG00000148346,3934,9,130911350,130915734,1507,4385,0.343671608
ENSG00000205549,100129385,9,16203933,16276311,454,72379,0.006272538
ENSG00000171159,79095,9,130922539,130926207,713,3669,0.19433088
ENSG00000173068,54796,9,16409501,16870841,14185,461341,0.030747321
ENSG00000044459,54875,9,17134980,17503921,9378,368942,0.025418629
ENSG00000148337,25792,9,130928343,130966662,3709,38320,0.096790188
ENSG00000107295,6456,9,17579080,17797127,2752,218048,0.012621074
ENSG00000178031,92949,9,18473892,18910948,10948,437057,0.025049364
ENSG00000155875,158297,9,18927656,19033251,2164,105596,0.020493201
ENSG00000155876,10670,9,19049372,19051019,1648,1648,1
ENSG00000106976,1759,9,130965658,131017527,3551,51870,0.068459611
ENSG00000147874,54801,9,19053141,19103117,7932,49977,0.158713008
ENSG00000147872,123,9,19108373,19149288,2536,40916,0.061980643
ENSG00000167110,2801,9,131018108,131038274,4557,20167,0.225963207
ENSG00000137145,55667,9,19230433,19374139,8802,143707,0.061249626
ENSG00000175854,375757,9,131037658,131051269,1649,13612,0.121143109
ENSG00000167112,26995,9,131071382,131085021,2140,13640,0.156891496
ENSG00000167113,51117,9,131084815,131096351,2506,11537,0.21721418
ENSG00000137154,6194,9,19375713,19380252,2526,4540,0.556387665
ENSG00000177076,340485,9,19408925,19452018,2437,43094,0.056550796
ENSG00000155886,25769,9,19507450,19786926,10749,279477,0.038461126
ENSG00000167114,10999,9,131102925,131123749,3110,20825,0.149339736
ENSG00000171843,4300,9,20341663,20622542,6962,280880,0.024786386
ENSG00000167118,81605,9,131133598,131153015,3130,19418,0.161190648
ENSG00000167123,51148,9,131174030,131199626,5457,25597,0.213189046
ENSG00000188352,54914,9,20658308,20995954,6393,337647,0.018933975
ENSG00000136811,4957,9,131217465,131263571,5008,46107,0.108616913
ENSG00000188921,401494,9,20995306,21031635,8883,36330,0.244508671
ENSG00000171855,3456,9,21077104,21077943,840,840,1
ENSG00000177047,3467,9,21140631,21142144,1514,1514,1
ENSG00000137080,3452,9,21165636,21166659,1024,1024,1
ENSG00000236637,3441,9,21186617,21187598,982,982,1
ENSG00000214042,3444,9,21201468,21202204,737,737,1
ENSG00000186803,3446,9,21206180,21207142,963,963,1
ENSG00000147885,3449,9,21216372,21217310,939,939,1
ENSG00000234829,3451,9,21227242,21228221,980,980,1
ENSG00000228083,3448,9,21239201,21239978,778,778,1
ENSG00000147873,3442,9,21304613,21305312,700,700,1
ENSG00000198642,55958,9,21329670,21335379,5710,5710,1
ENSG00000120235,3443,9,21349834,21351377,1544,1544,1
ENSG00000233816,3447,9,21367371,21368075,705,705,1
ENSG00000188379,3440,9,21384254,21385396,1143,1143,1
ENSG00000120242,3445,9,21409146,21410184,1039,1039,1
ENSG00000197919,3439,9,21440440,21441315,876,876,1
ENSG00000184995,338376,9,21480841,21482312,1472,1472,1
ENSG00000099810,4507,9,21802542,21931646,6931,129105,0.053684985
ENSG00000119392,2733,9,131266979,131304567,3500,37589,0.093112347
ENSG00000147889,1029,9,21967751,21995300,3158,27550,0.114627949
ENSG00000147883,1030,9,22002902,22009362,4034,6461,0.624361554
ENSG00000176399,63951,9,22446840,22455739,5569,8900,0.625730337
ENSG00000107105,1993,9,23690102,23826335,5140,136234,0.037729201
ENSG00000205442,100129669,9,24542950,24545944,1287,2995,0.429716194
ENSG00000198680,286319,9,25676396,25678856,2461,2461,1
ENSG00000120159,79886,9,26840683,26892802,2900,52120,0.055640829
ENSG00000137055,9373,9,26904081,26947461,4458,43381,0.102763883
ENSG00000197694,6709,9,131314866,131395941,7908,81076,0.097538112
ENSG00000096872,80173,9,26947037,27062928,3113,115892,0.026861216
ENSG00000184434,64922,9,26993134,27005691,3609,12558,0.287386527
ENSG00000120156,7010,9,27109139,27230173,4768,121035,0.039393564
ENSG00000120160,54586,9,27284656,27297137,1300,12482,0.104149976
ENSG00000120162,79817,9,27325207,27529779,6454,204573,0.03154864
ENSG00000147896,56832,9,27524312,27526496,1140,2185,0.52173913
ENSG00000147894,203228,9,27546544,27573864,4396,27321,0.16090187
ENSG00000119333,89891,9,131395940,131419066,2118,23127,0.091581269
ENSG00000174482,158038,9,27948076,28670283,3216,722208,0.004453011
ENSG00000119335,646817,9,131445703,131458679,3474,12977,0.2677044
ENSG00000119335,6418,9,131445703,131458679,3474,12977,0.2677044
ENSG00000122729,48,9,32384618,32454767,7534,70150,0.107398432
ENSG00000160447,29941,9,131464802,131483197,3375,18396,0.183463796
ENSG00000107201,23586,9,32455300,32526322,5225,71023,0.073567717
ENSG00000160446,84885,9,131483148,131486406,1381,3259,0.423749616
ENSG00000160445,10444,9,131492065,131534693,4370,42629,0.102512374
ENSG00000197579,10210,9,32540542,32552551,4098,12010,0.341215654
ENSG00000165264,4712,9,32552997,32573160,1366,20164,0.067744495
ENSG00000107021,54662,9,131549483,131572711,3906,23229,0.168151879
ENSG00000122728,138474,9,32629452,32635667,6216,6216,1
ENSG00000188133,401498,9,32783497,32787397,3581,3901,0.917969751
ENSG00000167136,2021,9,131580753,131584956,1172,4204,0.278782112
ENSG00000198917,51490,9,131581930,131592100,4286,10171,0.42139416
ENSG00000137074,54840,9,32972604,33025166,2556,52563,0.048627361
ENSG00000171097,883,9,131595221,131644773,2562,49553,0.051702218
ENSG00000136802,56262,9,131644391,131680318,4763,35928,0.132570697
ENSG00000086061,3301,9,33025209,33039905,2381,14697,0.162005852
ENSG00000175287,254295,9,131683174,131704320,2423,21147,0.1145789
ENSG00000122692,55234,9,33041762,33076665,7130,34904,0.204274582
ENSG00000175283,22845,9,131707809,131709898,2090,2090,1
ENSG00000086062,2683,9,33104080,33167354,5065,63275,0.080047412
ENSG00000095319,23511,9,131709978,131769375,5689,59398,0.095777636
ENSG00000122711,27290,9,33218363,33248565,654,30203,0.021653478
ENSG00000107262,573,9,33247818,33264761,3886,16944,0.22934372
ENSG00000086065,51510,9,33264940,33281977,1917,17038,0.112513206
ENSG00000148341,56904,9,131769315,131790582,3009,21268,0.141480158
ENSG00000086102,4799,9,33290509,33371155,6174,80647,0.076555855
ENSG00000148343,84895,9,131798900,131834361,3857,35462,0.108764311
ENSG00000165269,101930168,9,33384765,33402643,2091,17879,0.11695285
ENSG00000165269,100509620,9,33384765,33402643,2091,17879,0.11695285
ENSG00000165269,364,9,33384765,33402643,2091,17879,0.11695285
ENSG00000167130,57171,9,131843379,131852717,2179,9339,0.233322626
ENSG00000165272,360,9,33441152,33447609,1849,6458,0.286311552
ENSG00000095321,1384,9,131857089,131873468,3384,16380,0.206593407
ENSG00000165271,65083,9,33461439,33473928,4994,12490,0.399839872
ENSG00000230453,441459,9,33524392,33573007,5084,48616,0.104574626
ENSG00000119383,5524,9,131873229,131911225,5907,37997,0.155459642
ENSG00000010438,5646,9,33750515,33799230,1206,48716,0.024755727
ENSG00000107341,54926,9,33817565,33920402,4075,102838,0.03962543
ENSG00000188483,389792,9,131937835,131940540,2706,2706,1
ENSG00000148335,28989,9,132371163,132398209,2519,27047,0.093134174
ENSG00000179058,375759,9,132374504,132383055,1620,8552,0.189429373
ENSG00000148331,140459,9,132399171,132404444,2330,5274,0.441789913
ENSG00000137073,55833,9,33921691,34048947,6114,127257,0.048044508
ENSG00000167157,51450,9,132427920,132484875,1233,56956,0.02164829
ENSG00000148344,9536,9,132500610,132515326,1774,14717,0.120540871
ENSG00000136816,27348,9,132565432,132573560,2769,8129,0.340632304
ENSG00000136827,1861,9,132575223,132586413,2076,11191,0.18550621
ENSG00000136819,51759,9,132589569,132598142,1795,8574,0.209353861
ENSG00000198876,25853,9,34086385,34127397,3936,41013,0.095969571
ENSG00000136878,10868,9,132596977,132644107,4580,47131,0.097175956
ENSG00000165006,51271,9,34179003,34252521,3050,73519,0.041485874
ENSG00000187239,23048,9,132649466,132805473,6165,156008,0.039517204
ENSG00000186638,347240,9,34252379,34329198,6226,76820,0.081046602
ENSG00000164978,318,9,34329504,34343709,1073,14206,0.075531466
ENSG00000164976,57462,9,34366668,34376851,6398,10184,0.628240377
ENSG00000164972,84688,9,34379017,34397830,1396,18814,0.074200064
ENSG00000148358,57720,9,132815705,132902448,7358,86744,0.084824311
ENSG00000164970,203259,9,34398182,34458568,3782,60387,0.062629374
ENSG00000196979,,9,132902889,132906498,3258,3610,0.902493075
ENSG00000107130,23413,9,132934857,132999583,5010,64727,0.077402012
ENSG00000148357,101060175,9,133046882,133309510,7138,262629,0.027179024
ENSG00000148357,256158,9,133046882,133309510,7138,262629,0.027179024
ENSG00000122735,27019,9,34457412,34520982,3446,63571,0.054207107
ENSG00000130707,445,9,133320316,133376661,2316,56346,0.041103184
ENSG00000168913,375704,9,34521038,34523039,1082,2002,0.54045954
ENSG00000122756,1271,9,34551430,34590121,2094,38692,0.054119715
ENSG00000107164,8939,9,133454352,133513739,3124,59388,0.05260322
ENSG00000164967,138716,9,34610483,34612101,1092,1619,0.674490426
ENSG00000137100,11258,9,34613548,34620515,4516,6968,0.648105626
ENSG00000130711,59335,9,133539981,133558368,2476,18388,0.134653035
ENSG00000130713,23404,9,133569108,133580248,2040,11141,0.183107441
ENSG00000205143,138715,9,34621376,34628104,1411,6729,0.209689404
ENSG00000147955,10280,9,34634719,34637806,1820,3088,0.589378238
ENSG00000097007,25,9,133589333,133763062,6276,173730,0.036125022
ENSG00000213930,2592,9,34638130,34651032,1795,12903,0.139114935
ENSG00000188710,347148,9,133768815,133769225,411,411,1
ENSG00000130720,84929,9,133777825,133814673,3561,36849,0.096637629
ENSG00000050555,10319,9,133884469,133969860,7547,85392,0.088380645
ENSG00000137070,3590,9,34650699,34661889,3606,11191,0.322223215
ENSG00000126878,83543,9,133971863,133998539,4004,26677,0.150091839
ENSG00000213927,10850,9,34661877,34664045,446,2169,0.205624712
ENSG00000187186,,9,34664160,34666109,1711,1950,0.877435897
ENSG00000126883,8021,9,134000948,134110057,8288,109110,0.07596004
ENSG00000172724,6363,9,34689564,34691274,760,1711,0.444184687
ENSG00000137077,6366,9,34709002,34710121,924,1120,0.825
ENSG00000205108,259308,9,34723052,34729464,4225,6413,0.658818026
ENSG00000122733,23349,9,34957484,34982541,5929,25058,0.236611062
ENSG00000137094,25822,9,34989638,34998897,5891,9260,0.636177106
ENSG00000174038,138724,9,35041092,35045988,3755,4897,0.766795998
ENSG00000126882,101927137,9,134133463,134151934,4380,18472,0.237115634
ENSG00000126882,286336,9,134133463,134151934,4380,18472,0.237115634
ENSG00000165280,7415,9,35056061,35073246,4688,17186,0.27278017
ENSG00000160539,84814,9,134165081,134184649,2430,19569,0.124175993
ENSG00000130723,84726,9,134269480,134375584,11239,106105,0.105923378
ENSG00000221829,2189,9,35073832,35080013,2631,6182,0.425590424
ENSG00000165282,84720,9,35088685,35096591,4189,7907,0.529783736
ENSG00000130714,10585,9,134378289,134399193,3543,20905,0.169480985
ENSG00000165283,30968,9,35099888,35103154,1278,3267,0.391184573
ENSG00000005238,80256,9,35104109,35116338,6165,12230,0.504088307
ENSG00000130717,83549,9,134399188,134406655,2209,7468,0.295795394
ENSG00000198722,10497,9,35161999,35405335,6456,243337,0.026531107
ENSG00000107263,2889,9,134452157,134615461,7123,163305,0.04361777
ENSG00000160563,9442,9,134735494,134955295,1823,219802,0.008293828
ENSG00000198853,9853,9,35490124,35561895,5682,71772,0.079167363
ENSG00000196358,84628,9,135037334,135119921,5049,82588,0.06113479
ENSG00000215187,730112,9,35561828,35563896,958,2069,0.463025616
ENSG00000107140,7016,9,35605367,35610038,2421,4672,0.518193493
ENSG00000107290,23064,9,135136743,135230372,11187,93630,0.119480936
ENSG00000137101,971,9,35609530,35646807,2593,37278,0.069558453
ENSG00000137078,27240,9,35649292,35650937,1231,1646,0.747873633
ENSG00000125482,7270,9,135251008,135282209,3052,31202,0.097814243
ENSG00000159884,203260,9,35658301,35661508,1445,3208,0.450436409
ENSG00000188523,389799,9,135285430,135448704,2147,163275,0.013149594
ENSG00000125492,56751,9,135457572,135465653,2341,8082,0.289656026
ENSG00000137135,84904,9,35658872,35675863,3799,16992,0.2235758
ENSG00000125485,64794,9,135468384,135545788,6333,77405,0.08181642
ENSG00000107159,768,9,35673853,35681156,1618,7304,0.221522453
ENSG00000198467,7169,9,35681989,35691017,3481,9029,0.385535497
ENSG00000125484,9329,9,135545422,135570342,9043,24921,0.362866659
ENSG00000165695,158067,9,135600965,135754164,2072,153200,0.013524804
ENSG00000165698,11092,9,135753414,135765588,2823,12175,0.231868583
ENSG00000165699,7248,9,135766735,135820020,8863,53286,0.166328867
ENSG00000137076,7094,9,35696945,35732392,8823,35448,0.248899797
ENSG00000165702,8328,9,135820932,135867083,2467,46152,0.053453805
ENSG00000107175,10488,9,35732332,35737001,1832,4670,0.392291221
ENSG00000148308,9328,9,135906076,135933890,3358,27815,0.120726227
ENSG00000070610,57704,9,35736863,35749983,4438,13121,0.338236415
ENSG00000170835,1056,9,135937365,135947248,2384,9884,0.241197896
ENSG00000107185,9827,9,35749203,35758572,7082,9370,0.755816435
ENSG00000215183,692094,9,35752987,35756610,670,3624,0.184878587
ENSG00000159899,4882,9,35792151,35809729,3686,17579,0.209682007
ENSG00000160271,5900,9,135973107,136039301,5112,66195,0.077226377
ENSG00000137098,26206,9,35808042,35812269,2097,4228,0.495979186
